,Nombre,Categoria_Especifica,Calificacion,Reviews,Direccion,Url
114,Arriero Express,$ • Colombiana,4.6,(17),"Av. Bolívar Cra.14 #22 Norte-36, Armenia, Quindío 630004 Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/arriero-express/u3Mz7VMNQ-mIcN3ccbwk2g
115,Restaurante La Oficina,$$ • Colombiana,,,"Av. Las Palmas #17-02, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/restaurante-la-oficina/kLH-ZqktRraSLxIIUy5sJQ
116,Frijoles & Mondongos (Calima Armenia),$ • Colombiana,,,"Cra. 6 #3-180, Armenia, Quindío, Armenia, Quindio 630004 Colombia, Quindio 110221 • Más información",https://www.ubereats.com/co/armenia/food-delivery/frijoles-%26-mondongos-calima-armenia/L3Fw5MC8RXi9ed5AQYZYjA
117,Troncos & carbón (Armenia),$$ • Filetes,,,"No. 6, Av. Bolívar #02, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/troncos-%26-carbon-armenia/bbW43IwVQQ-LrbQbSIvGOg
118,You know (Nisa Bulevar),$$ • Comida rápida,4.7,(61),"Carrera 19 No. 19 Norte -00, Quindío 630003 • Más información",https://www.ubereats.com/co/armenia/food-delivery/you-know-nisa-bulevar/hSURRKV8Q4Co1AwN-8SXsg
119,KFC (Portal Quindio),$ • Pollo • Comida rápida,4.4,(38),"Carrera #19-46, Local 1, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/kfc-portal-quindio/zqVRQJqHSbuhnMJMXB9E7Q
120,Versus,$$ • Comida rápida,4.3,(34),"Carrera 13# 8n -39, Quindío 630003 • Más información",https://www.ubereats.com/co/armenia/food-delivery/versus/UhZCYICBSu2cwJoiF5kfHQ
121,IIK El Naco (Mall La Avenida),$$ • Mexicana,,,"Cra. 14 #26 Norte-111 A 26 Norte-171, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/iik-el-naco-mall-la-avenida/gNelqVHPQJaj8Sr-6gnouQ
122,You Know (El Nogal),$$ • Comida rápida,,,"Carrera 11 # 16 Norte 77, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/you-know-el-nogal/B_a4Xr3iSXGhSt75Gi6MXA
123,Café 360,$$ • Comida rápida,,,"Armenia, Quindio, Colombia, Carrera 14 # 14n-34,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/cafe-360/aOxJpthzTQu1uUmEj0LTxA
124,Ey Parce,$$ • Comida rápida,,,"Carrera 15 #18n Cerca Del Parque, Armenia, Quindío 000006 • Más información",https://www.ubereats.com/co/armenia/food-delivery/ey-parce/bAecevtjQEmfVuxupgEfdw
125,Sandwich Qbano (Cra 14 - Centro),$$ • Sándwich,4.6,(97),"Cl. 22 Nte. #15-19, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/sandwich-qbano-cra-14-centro/H5eJ7aunS0-eK-57zhQPOw
126,Bife Parrilla,$ • Filetes,,,"Carrera 14 # 06-02 Local 2-38, Armenia, Quindio 630004 Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/bife-parrilla/DZjQC9qRQoy83WLLKY78Ng
127,Panetteria Bianco,$ • Panadería,4.9,(22),"Armenia, Quindío, Colombia, Local 4, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/panetteria-bianco/fbetMvd_SyyCLQ-3D66yew
128,Buñuelon Cheese (Armenia),$$ • Panadería,,,"Cra. 6 #3-180, Armenia, Quindío, Colombia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/bunuelon-cheese-armenia/Cwa4K5EgRi2GfaMqn2seJg
129,Osteria Bianco ,$ • Panadería,,,"Carrera 16 ##21 N -45, Armenia, Quindío, Colombia, Local 4,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/osteria-bianco/KMYU5xtBSJSZKEF2kch4fQ
130,Keizaki (Nogales),$ • Asiática • Japonesa • Tailandesa • Sushi • Saludable,4.6,(49),"Cl. 17 Nte. #11-20, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/keizaki-nogales/JFFWioIHRASoxg-LM3P99g
131,Subway  (Unicentro),$$ • Sándwich • Saludable,4.5,(44),"No. 6, Av. Bolívar #02, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/subway-unicentro/yUThGJ3jTbC50RaLCO8DsA
132,Vita Salata (Armenia),$ • Saludable,4.8,(13),"Cra. 6 #13n27, Armenia, Quindío, Colombia, Torre 2, Local 12,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/vita-salata-armenia/zngkaPGETeuJKIaqjupjBQ
133,BoticaSol,$$ • Saludable,,,"Cl. 5 Nte. #14–06, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/boticasol/gpqeUDgPRxOb835gGLi99w
134,Keizaki (Containers),$ • Asiática • Japonesa • Tailandesa • Sushi • Saludable,,,"Norte 60,, Cra. 6 #319, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/keizaki-containers/63Xl02eiSHeYmCUGvZbIJQ
135,Subway (Portal del Quindio),$$ • Sándwich • Saludable,4.5,(62),"Av Bolivar N° 19 Norte #46-05, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/subway-portal-del-quindio/qFQcdAgMS0i4ItdkGXCKqg
136,Subway (Calima),$$ • Sándwich • Saludable,4.8,(28),"Cra. 6 ##3180, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/subway-calima/hzQgejbFTmi6ZWm5SevLDA
137,Café 360,$$ • Comida rápida,,,"Armenia, Quindio, Colombia, Carrera 14 # 14n-34,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/cafe-360/aOxJpthzTQu1uUmEj0LTxA
138,Versus,$$ • Comida rápida,4.3,(34),"Carrera 13# 8n -39, Quindío 630003 • Más información",https://www.ubereats.com/co/armenia/food-delivery/versus/UhZCYICBSu2cwJoiF5kfHQ
139, Crazy Wings,$$ • Alitas,5,(10),"Armenia, Quindio, Colombia, Carrera 14 # 1a-02,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/crazy-wings/FmuGtipYTHKyAFbMJtRd9A
140,Pipe Wings,$$ • Alitas,,,"A 1-147 Carrera 19, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/pipe-wings/9hgf1SpxQzKqu27u71ioxw
141,Alitas Mix (Armenia),$$ • Alitas,,,"Av. Bolívar, Carrera 14 # 8-58,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/alitas-mix-armenia/QmFSHA-IQX-nFdApOcxCyw
142,Frisby Armenia,$ • Pollo • Alitas,4.8,(20),"Cra 15 #21-55, ARMENIA, 630001 • Más información",https://www.ubereats.com/co/armenia/food-delivery/frisby-armenia/6e4ReCGyRpGmm8KZJ8fRoQ
143,Keizaki (Nogales),$ • Asiática • Japonesa • Tailandesa • Sushi • Saludable,4.6,(49),"Cl. 17 Nte. #11-20, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/keizaki-nogales/JFFWioIHRASoxg-LM3P99g
144,Keizaki (Containers),$ • Asiática • Japonesa • Tailandesa • Sushi • Saludable,,,"Norte 60,, Cra. 6 #319, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/keizaki-containers/63Xl02eiSHeYmCUGvZbIJQ
145,KFC (Portal Quindio),$ • Pollo • Comida rápida,4.4,(38),"Carrera #19-46, Local 1, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/kfc-portal-quindio/zqVRQJqHSbuhnMJMXB9E7Q
146,Frisby (Portal del Quindio),$ • Pollo,,,"Carrera #19-46, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/frisby-portal-del-quindio/3RER9tVtS66PVcubik0czw
147,Troncos & carbón (Armenia),$$ • Filetes,,,"No. 6, Av. Bolívar #02, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/troncos-%26-carbon-armenia/bbW43IwVQQ-LrbQbSIvGOg
148,Restaurante La Oficina,$$ • Colombiana,,,"Av. Las Palmas #17-02, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/restaurante-la-oficina/kLH-ZqktRraSLxIIUy5sJQ
149,Ostion Ceviche y Mar,$ • Mariscos,,,"Carrera 6a # 3 - 180, Centro Comercial Calima Local 2-06, Armenia, Quindío 630003 Colombia, Quindío 110221 • Más información",https://www.ubereats.com/co/armenia/food-delivery/ostion-ceviche-y-mar/ZQPSWyhpTiGhQDR9-Py8QQ
150,Panetteria Bianco,$ • Panadería,4.9,(22),"Armenia, Quindío, Colombia, Local 4, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/panetteria-bianco/fbetMvd_SyyCLQ-3D66yew
151,Piali,$ • Pizza,4.5,(33),"Carrera 22 #9-45, Armenia, Armenia 630003 Colombia, Armenia 110221 • Más información",https://www.ubereats.com/co/armenia/food-delivery/piali/gcDAW8dkSpGFa7G-nvkehw
152,Mundial Pizza's,$$ • Pizza,,,"Av Bolívar # 19-46, Armenia, Quindio 110221 • Más información",https://www.ubereats.com/co/armenia/food-delivery/mundial-pizzas/LtB5pxmyRNWVPjF85K4qgQ
153,Parma Pizza,$$ • Italiana,4.4,(31),"Cra. 6 ##3180, Armenia, Quindío, Colombia, Local 220,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/parma-pizza/umiGVtjiS2uz-8QYSa3OVw
154,La Pizzeria (Jardín Bolivar),$$ • Italiana,,,"Jardín, Bolívar, Av. Bolívar ##14n-34, Armenia, Quindío, Colombia, Calle 22Norte 17-15,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/la-pizzeria-jardin-bolivar/bxMAhdELRpS7L6MoF5c9tg
155,Oeste Pizza,$$ • Italiana • Pizza,4.5,(12),"Cra. 14a, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/oeste-pizza/1hb90vymQFyQ_m_y8zMZ8Q
156,Le Ricette Pizza,$$ • Italiana,,,"630001 Cra. 6 #13n-27 Local, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/le-ricette-pizza/GNCrqZHSTpSS5JYo3Q_h2w
157,Osteria Bianco ,$ • Panadería,,,"Carrera 16 ##21 N -45, Armenia, Quindío, Colombia, Local 4,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/osteria-bianco/KMYU5xtBSJSZKEF2kch4fQ
158,Keizaki (Nogales),$ • Asiática • Japonesa • Tailandesa • Sushi • Saludable,4.6,(49),"Cl. 17 Nte. #11-20, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/keizaki-nogales/JFFWioIHRASoxg-LM3P99g
159,Sarku Japan Armenia,$ • Asiática,4.6,(10),"Carrera 14 N°6-02 Local 234 Piso 2unicentro Armenia, Armenia,   Colombia, 110221 • Más información",https://www.ubereats.com/co/armenia/food-delivery/sarku-japan-armenia/yhbjw_YOTxek5fBj7m4C8A
160,Keizaki (Containers),$ • Asiática • Japonesa • Tailandesa • Sushi • Saludable,,,"Norte 60,, Cra. 6 #319, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/keizaki-containers/63Xl02eiSHeYmCUGvZbIJQ
161,IIK El Naco (Mall La Avenida),$$ • Mexicana,,,"Cra. 14 #26 Norte-111 A 26 Norte-171, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/iik-el-naco-mall-la-avenida/gNelqVHPQJaj8Sr-6gnouQ
162,Saramama Arepas Rellenas,$ • Latina,,,"Carrera 19 #22n-59 Edificio Brisas De Laureles - Local 13, Armenia, Quindio 630004 Colombia, Quindio 110221 • Más información",https://www.ubereats.com/co/armenia/food-delivery/saramama-arepas-rellenas/7AIdCnizThahxjsqtaLdRQ
163,Bak Mexican Taqueria,$$ • Mexicana,4.2,(21),"Carrera 12 #, Cl. 1an ##02, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/bak-mexican-taqueria/hHc6oTgSTUin1PX8KtsxJA
164,Náhuatl comida mexicana tradicional,$$ • Mexicana,,,"#319, Container City, Cra. 6, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/nahuatl-comida-mexicana-tradicional/vpnbwjIQQzmZdFbpY-gx0w
165,Tiempo Libre Café,$ • Latina,,,"Carrera 23 # 11 58 Barrio Granada, Armenia, Quindio 630004 Colombia, Quindio 110221 • Más información",https://www.ubereats.com/co/armenia/food-delivery/tiempo-libre-cafe/X_INeQTDRjeW6pIVvQCmFA
166,Baronesa,$$ • Latina fusión,4.7,(34),"Armenia, Quindío, Colombia, Mall Del Rio,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/baronesa/HlYN61-gRO6KL4jfqq1ojg
167,Cirano,$$ • Latina fusión,,,"Cl. 22 Nte. #15-25, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/cirano/FWd-CLz0S8ewRIRglEaaig
168,Bamboo Cafe,$$ • Americana,,,"Cl. 14 Nte. ## 11-02, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/bamboo-cafe/WW0XO33ETDC8L88gvvbVyQ
169,Juan Valdez Unicentro Armenia,$ • Café y té,,,"No. 6, Av. Bolívar #02, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/juan-valdez-unicentro-armenia/HCwjFq_rS1yzW8toL-Zv7g
170,Don Jacobo Postres y Ponques - Armenia,$ • Postres,4.8,(52),"Cra. 14 No. 9 Norte-69, Av. Bolivar, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/don-jacobo-postres-y-ponques-armenia/vhYajc-nSo2J1N8nubLqJw
171,Pan y Chocolate,$$ • Americana,4.8,(17),"Cl. 3 Nte. #16-24, Armenia, Quindío, Colombia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/pan-y-chocolate/lnjBshYlSEeHinF0Apx4qQ
172,Pan y Chocolate (Laureles),$$ • Americana,,,"Cl. 22n, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/pan-y-chocolate-laureles/Rk8e-RQxSKq-6DbPuU5P-A
173,Café 360,$$ • Comida rápida,,,"Armenia, Quindio, Colombia, Carrera 14 # 14n-34,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/cafe-360/aOxJpthzTQu1uUmEj0LTxA
174,Expedicion Cafe,$$ • Americana,,,"Calle 5 Norte, Carrera 18 A, Armenia, Quindío, Colombia, Esquina, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/expedicion-cafe/bfxk0l7_SuuRDA25vY-nEg
175,Bamboo Cafe,$$ • Americana,,,"Cl. 14 Nte. ## 11-02, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/bamboo-cafe/WW0XO33ETDC8L88gvvbVyQ
176,Juan Valdez (Portal del Quindio),Cafetería,4.7,(29),"Av. Bolívar #19n-46, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/juan-valdez-portal-del-quindio/vIBeLgHbR36yWYBKsZxEtA
177,Pan y Chocolate,$$ • Americana,4.8,(17),"Cl. 3 Nte. #16-24, Armenia, Quindío, Colombia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/pan-y-chocolate/lnjBshYlSEeHinF0Apx4qQ
178,Pan y Chocolate (Laureles),$$ • Americana,,,"Cl. 22n, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/pan-y-chocolate-laureles/Rk8e-RQxSKq-6DbPuU5P-A
179,Café 360,$$ • Comida rápida,,,"Armenia, Quindio, Colombia, Carrera 14 # 14n-34,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/cafe-360/aOxJpthzTQu1uUmEj0LTxA
180,Keizaki (Nogales),$ • Asiática • Japonesa • Tailandesa • Sushi • Saludable,4.6,(49),"Cl. 17 Nte. #11-20, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/keizaki-nogales/JFFWioIHRASoxg-LM3P99g
181,Keizaki (Containers),$ • Asiática • Japonesa • Tailandesa • Sushi • Saludable,,,"Norte 60,, Cra. 6 #319, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/keizaki-containers/63Xl02eiSHeYmCUGvZbIJQ
182,Rugar 84,$$ • Americana moderna,4.8,(40),"Carrera 19 # 5 Norte 22, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/rugar-84/hdMLzAFvTDqRv3-SZD_8bQ
183,Keizaki (Nogales),$ • Asiática • Japonesa • Tailandesa • Sushi • Saludable,4.6,(49),"Cl. 17 Nte. #11-20, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/keizaki-nogales/JFFWioIHRASoxg-LM3P99g
184,Keizaki (Containers),$ • Asiática • Japonesa • Tailandesa • Sushi • Saludable,,,"Norte 60,, Cra. 6 #319, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/keizaki-containers/63Xl02eiSHeYmCUGvZbIJQ
185,Saramama Arepas Rellenas,$ • Latina,,,"Carrera 19 #22n-59 Edificio Brisas De Laureles - Local 13, Armenia, Quindio 630004 Colombia, Quindio 110221 • Más información",https://www.ubereats.com/co/armenia/food-delivery/saramama-arepas-rellenas/7AIdCnizThahxjsqtaLdRQ
186,Antojos Veganos,$$ • Vegetariana,,,"Cl. 5 Nte. ##22-00, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/antojos-veganos/QjzyNC1TS6e_W49DwpCWNQ
187,Vita Salata (Armenia),$ • Saludable,4.8,(13),"Cra. 6 #13n27, Armenia, Quindío, Colombia, Torre 2, Local 12,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/vita-salata-armenia/zngkaPGETeuJKIaqjupjBQ
188,Don Jacobo Postres y Ponques - Armenia,$ • Postres,4.8,(52),"Cra. 14 No. 9 Norte-69, Av. Bolivar, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/don-jacobo-postres-y-ponques-armenia/vhYajc-nSo2J1N8nubLqJw
189,Tiempo Libre Café,$ • Latina,,,"Carrera 23 # 11 58 Barrio Granada, Armenia, Quindio 630004 Colombia, Quindio 110221 • Más información",https://www.ubereats.com/co/armenia/food-delivery/tiempo-libre-cafe/X_INeQTDRjeW6pIVvQCmFA
190,Arriero Express,$ • Colombiana,4.6,(17),"Av. Bolívar Cra.14 #22 Norte-36, Armenia, Quindío 630004 Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/arriero-express/u3Mz7VMNQ-mIcN3ccbwk2g
191,BC Food,$ • Colombiana,3.5,(14),,https://www.ubereats.com/co/armenia/food-delivery/bc-food/NfbWshdBS-uLTIVXlnNHVg
192,Saramama Arepas Rellenas,$ • Latina,,,"Carrera 19 #22n-59 Edificio Brisas De Laureles - Local 13, Armenia, Quindio 630004 Colombia, Quindio 110221 • Más información",https://www.ubereats.com/co/armenia/food-delivery/saramama-arepas-rellenas/7AIdCnizThahxjsqtaLdRQ
193,Tiempo Libre Café,$ • Latina,,,"Carrera 23 # 11 58 Barrio Granada, Armenia, Quindio 630004 Colombia, Quindio 110221 • Más información",https://www.ubereats.com/co/armenia/food-delivery/tiempo-libre-cafe/X_INeQTDRjeW6pIVvQCmFA
194,Frijoles & Mondongos (Calima Armenia),$ • Colombiana,,,"Cra. 6 #3-180, Armenia, Quindío, Armenia, Quindio 630004 Colombia, Quindio 110221 • Más información",https://www.ubereats.com/co/armenia/food-delivery/frijoles-%26-mondongos-calima-armenia/L3Fw5MC8RXi9ed5AQYZYjA
195,Barak Repostería,$$ • Postres,4.7,(50+),"Cra. 49b #76-171, Barranquilla, Atlántico, Colombia, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/barak-reposteria/VwWpJF_RQEiyINKzsJrVlQ
196,Cookie Jaar - Mall plaza buenavista,$ • Postres,4.6,(19),"Cra. 55 #98a-15, Barranquilla, Atlántico, Colombia, CENTRO COMERCIAL MALL PLAZA CARRERA 55 No. 98 A-15 LOCAL LS-022, Barranquilla, Barranquilla, 80016,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/cookie-jaar-mall-plaza-buenavista/0_MPLEj2S7uw7jthafxT_w
197,McDonald's (Prado),$$ • Hamburguesas • Americana • Comida rápida • Postres,4.5,(50+),"Cl. 80 #51b-10, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mcdonalds-prado/CKlzOtaIQra7z0XMoOeHaQ
198,Cookie Jaar - Villacountry ,$ • Postres,4.6,(27),"Centro Comercial Villa Country, Local 82, Barranquilla, Atlántico 080001 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/cookie-jaar-villacountry/IGh7KGTYRF-twujdIdw29A
199,Cookie Jaar - Plaza 51,$ • Postres,4.3,(12),"Cra 51b Cll 87 Centro Comercial Plaza 51 Local Popsy, Barranquilla, Barranquilla 80016 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/cookie-jaar-plaza-51/U8bf8xTWSsmJWnrXUpDgJQ
200,Piononos,$ • Postres,,,"Cra. 64 #84-198, Barranquilla, Atlántico 080001 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/piononos/70NJjRSLTbm0OyaRGrQIuw
